"","time_depart_standard","flight_hour","airline_US","airline_outside","price","rough_estimated_duration","stops","destination","date"
"1","16:16",16,"American","Iberia",845,13,"2","Lyon","Friday 13"
"2","14:05",14,"United","Lufthansa",851,13,"2","Lyon","Friday 13"
"3","16:00",16,"Air CanadaLufthansa","Air CanadaLufthansa",952,13,"2","Lyon","Friday 13"
"4","06:00",6,"United","Air Canada",832,23,"2","Lyon","Friday 13"
"5","10:15",10,"United","Air Canada",832,18,"2","Lyon","Friday 13"
"6","10:15",10,"United","Air Canada",832,18,"2","Lyon","Friday 13"
"7","11:15",11,"American","British Airways",833,19,"2","Lyon","Friday 13"
"8","13:31",13,"American","British Airways",833,17,"2","Lyon","Friday 13"
"9","21:35",21,"British Airways","British Airways",843,30,"1","Lyon","Friday 13"
"10","11:25",11,"United","Lufthansa",851,16,"2","Lyon","Friday 13"
"11","16:00",16,"Air Canada","Air DolomitiLufthansa",852,16,"2","Lyon","Friday 13"
"12","16:00",16,"Air Canada","Air DolomitiLufthansa",852,14,"2","Lyon","Friday 13"
"13","14:05",14,"United","Austrian",857,16,"2","Lyon","Friday 13"
"14","11:25",11,"United","Brussels Airlines",857,17,"2","Lyon","Friday 13"
"15","14:05",14,"United","Brussels Airlines",857,15,"2","Lyon","Friday 13"
"16","21:35",21,"British Airways","Iberia",871,16,"2","Lyon","Friday 13"
"17","15:25",15,"Delta","Air France",948,19,"2","Lyon","Friday 13"
"18","19:30",19,"Delta","Air France",948,15,"2","Lyon","Friday 13"
"19","19:30",19,"Delta","Air France",948,16,"2","Lyon","Friday 13"
"20","16:00",16,"Air Canada","Tap Air Portugal",953,19,"2","Lyon","Friday 13"
"21","15:25",15,"Delta","KLM",954,16,"2","Lyon","Friday 13"
"22","16:45",16,"Delta","KLM",954,14,"2","Lyon","Friday 13"
"23","16:45",16,"Delta","Air France",954,17,"2","Lyon","Friday 13"
"24","14:05",14,"United","Air Canada",977,15,"2","Lyon","Friday 13"
"25","11:15",11,"American","Iberia",990,18,"2","Lyon","Friday 13"
"26","14:30",14,"American","IberiaFinnair",990,15,"2","Lyon","Friday 13"
"27","10:15",10,"United","Lufthansa",996,17,"2","Lyon","Friday 13"
"28","10:15",10,"United","Lufthansa",996,17,"2","Lyon","Friday 13"
"29","11:25",11,"United","Lufthansa",996,16,"2","Lyon","Friday 13"
"30","14:05",14,"United","Air Dolomiti",996,18,"2","Lyon","Friday 13"
"31","16:20",16,"United","Air DolomitiLufthansa",996,15,"2","Lyon","Friday 13"
"32","18:25",18,"United","Air DolomitiLufthansa",996,13,"2","Lyon","Friday 13"
"33","19:50",19,"United","Air DolomitiLufthansa",996,12,"2","Lyon","Friday 13"
"34","14:05",14,"United","Air DolomitiLufthansa",996,16,"2","Lyon","Friday 13"
"35","16:20",16,"United","Brussels Airlines",1002,12,"2","Lyon","Friday 13"
"36","15:25",15,"Delta","Air France",1048,19,"2","Lyon","Friday 13"
"37","13:54",13,"Delta","KLM",1054,17,"2","Lyon","Friday 13"
"38","15:25",15,"Delta","Air France",1054,18,"2","Lyon","Friday 13"
"39","19:30",19,"Delta","Air France",1054,14,"2","Lyon","Friday 13"
"40","19:50",19,"United","Tap Air Portugal",1097,15,"2","Lyon","Friday 13"
"41","16:16",16,"American","Air France",1114,18,"2","Lyon","Friday 13"
"42","11:25",11,"United","Air Canada",1351,17,"2","Lyon","Friday 13"
"43","14:52",14,"United","Lufthansa",1371,13,"2","Lyon","Friday 13"
"44","14:52",14,"United","Air DolomitiLufthansa",1371,17,"2","Lyon","Friday 13"
"45","14:52",14,"United","Air DolomitiLufthansa",1371,15,"2","Lyon","Friday 13"
"46","11:25",11,"United","Austrian",1377,18,"2","Lyon","Friday 13"
"47","14:52",14,"United","Brussels Airlines",1377,14,"2","Lyon","Friday 13"
"48","14:52",14,"United","Brussels Airlines",1692,44,"2","Lyon","Friday 13"
"49","16:16",16,"American","Aer Lingus",1936,15,"2","Lyon","Friday 13"
"50","21:35",21,"British AirwaysIberia","American",1946,13,"1","Lyon","Friday 13"
"51","15:38",15,"American","British Airways",1950,15,"2","Lyon","Friday 13"
"52","17:04",17,"American","British Airways",1950,17,"2","Lyon","Friday 13"
"53","13:31",13,"American","Aer Lingus",2167,18,"2","Lyon","Friday 13"
"54","13:31",13,"American","Aer Lingus",2167,18,"2","Lyon","Friday 13"
"55","16:22",16,"American","Aer Lingus",2167,15,"2","Lyon","Friday 13"
"56","16:22",16,"American","Aer Lingus",2167,15,"2","Lyon","Friday 13"
"57","17:26",17,"American","Aer Lingus",2167,14,"2","Lyon","Friday 13"
"58","06:00",6,"United","Air Canada",2372,23,"2","Lyon","Friday 13"
"59","06:00",6,"United","Air Canada",2372,23,"2","Lyon","Friday 13"
"60","11:08",11,"American","Iberia",3025,18,"2","Lyon","Friday 13"
"61","16:16",16,"American","British Airways",3029,18,"2","Lyon","Friday 13"
"62","16:22",16,"American","British Airways",3029,14,"2","Lyon","Friday 13"
"63","16:22",16,"American","British Airways",3029,18,"2","Lyon","Friday 13"
"64","16:22",16,"American","British Airways",3029,18,"2","Lyon","Friday 13"
"65","18:25",18,"United","Air Canada",3127,34,"2","Lyon","Friday 13"
"66","14:52",14,"United","Austrian",3152,15,"2","Lyon","Friday 13"
"67","18:25",18,"United","Air Canada",3165,34,"2","Lyon","Friday 13"
"68","18:25",18,"United","Air Canada",3165,34,"2","Lyon","Friday 13"
"69","13:31",13,"American","Iberia",3225,16,"2","Lyon","Friday 13"
"70","07:45",7,"American","Iberia",3239,22,"2","Lyon","Friday 13"
"71","13:31",13,"American","Iberia",3246,24,"2","Lyon","Friday 13"
"72","18:03",18,"Delta","KLM",3533,13,"2","Lyon","Friday 13"
"73","11:25",11,"United","Air Canada",4727,17,"2","Lyon","Friday 13"
"74","14:52",14,"United","Air Canada",4727,14,"2","Lyon","Friday 13"
"75","13:31",13,"American","Austrian",5077,16,"2","Lyon","Friday 13"
"76","14:30",14,"American","Austrian",5302,15,"2","Lyon","Friday 13"
"77","11:56",11,"Delta","KLM",7867,19,"2","Lyon","Friday 13"
"78","14:30",14,"Delta","KLM",7867,16,"2","Lyon","Friday 13"
"79","21:35",21,"British AirwaysAmerican","Finnair",829,11,"1","Berlin","Friday 13"
"80","11:25",11,"United","United",833,14,"2","Berlin","Friday 13"
"81","14:30",14,"American","Aer Lingus",936,13,"2","Berlin","Friday 13"
"82","06:00",6,"United","Lufthansa",813,26,"5","Berlin","Friday 13"
"83","06:00",6,"United","Lufthansa",813,28,"5","Berlin","Friday 13"
"84","06:00",6,"United","Lufthansa",813,30,"5","Berlin","Friday 13"
"85","07:00",7,"United","Lufthansa",813,23,"5","Berlin","Friday 13"
"86","07:00",7,"United","Lufthansa",813,25,"5","Berlin","Friday 13"
"87","07:00",7,"United","Lufthansa",813,27,"5","Berlin","Friday 13"
"88","07:00",7,"United","Lufthansa",813,27,"5","Berlin","Friday 13"
"89","07:00",7,"United","Lufthansa",813,29,"5","Berlin","Friday 13"
"90","07:00",7,"United","Lufthansa",813,29,"5","Berlin","Friday 13"
"91","07:00",7,"United","Lufthansa",813,31,"5","Berlin","Friday 13"
"92","07:00",7,"United","Lufthansa",813,31,"5","Berlin","Friday 13"
"93","11:25",11,"United","Lufthansa",813,19,"5","Berlin","Friday 13"
"94","11:25",11,"United","Lufthansa",813,21,"5","Berlin","Friday 13"
"95","11:25",11,"United","Lufthansa",813,23,"5","Berlin","Friday 13"
"96","11:25",11,"United","Lufthansa",813,25,"5","Berlin","Friday 13"
"97","11:25",11,"United","Lufthansa",813,27,"5","Berlin","Friday 13"
"98","11:25",11,"United","Lufthansa",813,31,"5","Berlin","Friday 13"
"99","14:05",14,"United","Lufthansa",813,20,"5","Berlin","Friday 13"
"100","14:05",14,"United","Lufthansa",813,22,"5","Berlin","Friday 13"
"101","14:05",14,"United","Lufthansa",813,24,"5","Berlin","Friday 13"
"102","14:05",14,"United","Lufthansa",813,28,"5","Berlin","Friday 13"
"103","18:25",18,"United","Lufthansa",813,18,"5","Berlin","Friday 13"
"104","18:25",18,"United","Lufthansa",813,20,"5","Berlin","Friday 13"
"105","18:25",18,"United","Lufthansa",813,24,"5","Berlin","Friday 13"
"106","06:00",6,"United","Lufthansa",828,30,"5","Berlin","Friday 13"
"107","21:35",21,"British AirwaysAmerican","Finnair",829,13,"1","Berlin","Friday 13"
"108","21:35",21,"British AirwaysAmerican","Finnair",829,15,"1","Berlin","Friday 13"
"109","21:35",21,"British AirwaysAmerican","Finnair",829,18,"1","Berlin","Friday 13"
"110","06:00",6,"United","United",833,19,"2","Berlin","Friday 13"
"111","07:00",7,"United","United",833,18,"2","Berlin","Friday 13"
"112","07:00",7,"United","United",833,18,"2","Berlin","Friday 13"
"113","11:15",11,"American","British Airways",834,17,"2","Berlin","Friday 13"
"114","15:38",15,"American","British Airways",834,17,"2","Berlin","Friday 13"
"115","15:38",15,"American","British Airways",834,17,"2","Berlin","Friday 13"
"116","16:16",16,"American","British Airways",834,17,"2","Berlin","Friday 13"
"117","16:16",16,"American","British Airways",834,18,"2","Berlin","Friday 13"
"118","16:22",16,"American","British Airways",834,17,"2","Berlin","Friday 13"
"119","16:22",16,"American","British Airways",834,18,"2","Berlin","Friday 13"
"120","17:04",17,"American","British Airways",834,16,"2","Berlin","Friday 13"
"121","17:04",17,"American","British Airways",834,17,"2","Berlin","Friday 13"
"122","17:04",17,"American","British Airways",834,17,"2","Berlin","Friday 13"
"123","06:00",6,"United","United",838,19,"2","Berlin","Friday 13"
"124","07:00",7,"United","United",838,18,"2","Berlin","Friday 13"
"125","07:00",7,"United","United",838,18,"2","Berlin","Friday 13"
"126","11:25",11,"United","Lufthansa",851,15,"2","Berlin","Friday 13"
"127","11:25",11,"United","Lufthansa",851,16,"2","Berlin","Friday 13"
"128","11:25",11,"United","Lufthansa",851,17,"2","Berlin","Friday 13"
"129","16:00",16,"Air Canada","SWISS",852,16,"2","Berlin","Friday 13"
"130","16:00",16,"Air Canada","SWISS",852,16,"2","Berlin","Friday 13"
"131","16:00",16,"Air Canada","LufthansaUnited",852,15,"2","Berlin","Friday 13"
"132","16:00",16,"Air Canada","LufthansaUnited",852,16,"2","Berlin","Friday 13"
"133","16:00",16,"Air Canada","Lufthansa",853,16,"2","Berlin","Friday 13"
"134","19:30",19,"Delta","KLM",855,14,"2","Berlin","Friday 13"
"135","19:30",19,"Delta","KLM",855,16,"2","Berlin","Friday 13"
"136","21:35",21,"British Airways","Iberia",872,19,"2","Berlin","Friday 13"
"137","21:35",21,"British Airways","Finnair",897,28,"2","Berlin","Friday 13"
"138","15:47",15,"United","Lufthansa",913,22,"5","Berlin","Friday 13"
"139","16:00",16,"Air Canada","Lufthansa",914,20,"5","Berlin","Friday 13"
"140","16:00",16,"Air Canada","Lufthansa",914,22,"5","Berlin","Friday 13"
"141","16:00",16,"Air Canada","Lufthansa",914,26,"5","Berlin","Friday 13"
"142","10:48",10,"American","Aer Lingus",936,16,"2","Berlin","Friday 13"
"143","11:08",11,"American","Aer Lingus",936,16,"2","Berlin","Friday 13"
"144","11:15",11,"American","Aer Lingus",936,16,"2","Berlin","Friday 13"
"145","13:31",13,"American","Aer Lingus",936,14,"2","Berlin","Friday 13"
"146","12:07",12,"American","Lufthansa",951,16,"2","Berlin","Friday 13"
"147","13:34",13,"American","Lufthansa",951,14,"2","Berlin","Friday 13"
"148","13:34",13,"American","Lufthansa",951,16,"2","Berlin","Friday 13"
"149","10:15",10,"United","Lufthansa",958,22,"5","Berlin","Friday 13"
"150","10:15",10,"United","Lufthansa",958,24,"5","Berlin","Friday 13"
"151","10:15",10,"United","Lufthansa",958,26,"5","Berlin","Friday 13"
"152","10:15",10,"United","Lufthansa",958,26,"5","Berlin","Friday 13"
"153","10:15",10,"United","Lufthansa",958,28,"5","Berlin","Friday 13"
"154","10:15",10,"United","Lufthansa",958,28,"5","Berlin","Friday 13"
"155","11:25",11,"United","Lufthansa",958,23,"5","Berlin","Friday 13"
"156","11:25",11,"United","Lufthansa",958,25,"5","Berlin","Friday 13"
"157","11:25",11,"United","Lufthansa",958,27,"5","Berlin","Friday 13"
"158","11:25",11,"United","Lufthansa",958,31,"5","Berlin","Friday 13"
"159","14:52",14,"United","Lufthansa",958,17,"5","Berlin","Friday 13"
"160","14:52",14,"United","Lufthansa",958,19,"5","Berlin","Friday 13"
"161","14:52",14,"United","Lufthansa",958,21,"5","Berlin","Friday 13"
"162","14:52",14,"United","Lufthansa",958,21,"5","Berlin","Friday 13"
"163","14:52",14,"United","Lufthansa",958,23,"5","Berlin","Friday 13"
"164","14:52",14,"United","Lufthansa",958,23,"5","Berlin","Friday 13"
"165","14:52",14,"United","Lufthansa",958,27,"5","Berlin","Friday 13"
"166","14:52",14,"United","Lufthansa",958,27,"5","Berlin","Friday 13"
"167","15:47",15,"United","Lufthansa",958,18,"5","Berlin","Friday 13"
"168","15:47",15,"United","Lufthansa",958,20,"5","Berlin","Friday 13"
"169","15:47",15,"United","Lufthansa",958,20,"5","Berlin","Friday 13"
"170","15:47",15,"United","Lufthansa",958,22,"5","Berlin","Friday 13"
"171","15:47",15,"United","Lufthansa",958,26,"5","Berlin","Friday 13"
"172","15:47",15,"United","Lufthansa",958,26,"5","Berlin","Friday 13"
"173","16:20",16,"United","Lufthansa",958,18,"5","Berlin","Friday 13"
"174","16:20",16,"United","Lufthansa",958,20,"5","Berlin","Friday 13"
"175","16:20",16,"United","Lufthansa",958,22,"5","Berlin","Friday 13"
"176","16:20",16,"United","Lufthansa",958,26,"5","Berlin","Friday 13"
"177","19:50",19,"United","Lufthansa",958,16,"5","Berlin","Friday 13"
"178","19:50",19,"United","Lufthansa",958,18,"5","Berlin","Friday 13"
"179","19:50",19,"United","Lufthansa",958,22,"5","Berlin","Friday 13"
"180","15:38",15,"American","Lufthansa",970,14,"2","Berlin","Friday 13"
"181","15:38",15,"American","Lufthansa",970,15,"2","Berlin","Friday 13"
"182","15:38",15,"American","Lufthansa",970,16,"2","Berlin","Friday 13"
"183","14:52",14,"United","Brussels Airlines",973,25,"3","Berlin","Friday 13"
"184","10:15",10,"United","United",978,15,"2","Berlin","Friday 13"
"185","15:47",15,"United","Lufthansa",996,14,"2","Berlin","Friday 13"
"186","18:25",18,"United","Lufthansa",996,14,"2","Berlin","Friday 13"
"187","19:50",19,"United","Lufthansa",996,13,"2","Berlin","Friday 13"
"188","16:20",16,"United","Lufthansa",996,13,"2","Berlin","Friday 13"
"189","16:00",16,"Air Canada","Lufthansa",998,14,"2","Berlin","Friday 13"
"190","16:45",16,"Delta","KLM",1055,14,"2","Berlin","Friday 13"
"191","18:03",18,"Delta","KLM",1055,13,"2","Berlin","Friday 13"
"192","18:03",18,"Delta","KLM",1055,15,"2","Berlin","Friday 13"
"193","14:05",14,"United","Lufthansa",1096,16,"2","Berlin","Friday 13"
"194","18:25",18,"United","Lufthansa",1096,16,"2","Berlin","Friday 13"
"195","18:25",18,"United","Lufthansa",1096,17,"2","Berlin","Friday 13"
"196","14:05",14,"United","Lufthansa",1096,15,"2","Berlin","Friday 13"
"197","14:05",14,"United","Lufthansa",1333,18,"5","Berlin","Friday 13"
"198","12:00",12,"UnitedLufthansa","UnitedLufthansa",1353,13,"1","Berlin","Friday 13"
"199","14:05",14,"United","SWISS",1371,18,"2","Berlin","Friday 13"
"200","14:05",14,"United","SWISS",1371,18,"2","Berlin","Friday 13"
"201","14:05",14,"United","Austrian",1377,14,"2","Berlin","Friday 13"
"202","14:05",14,"United","Austrian",1377,16,"2","Berlin","Friday 13"
"203","14:52",14,"United","Austrian",1377,13,"2","Berlin","Friday 13"
"204","14:52",14,"United","Austrian",1377,15,"2","Berlin","Friday 13"
"205","14:52",14,"United","Brussels Airlines",1377,14,"2","Berlin","Friday 13"
"206","14:52",14,"United","Brussels Airlines",1377,25,"2","Berlin","Friday 13"
"207","11:25",11,"United","Aer Lingus",2122,16,"2","Berlin","Friday 13"
"208","14:05",14,"United","Aer Lingus",2122,13,"2","Berlin","Friday 13"
"209","11:08",11,"American","Iberia",3055,17,"2","Berlin","Friday 13"
"210","14:05",14,"United","SWISS",3146,13,"2","Berlin","Friday 13"
"211","13:31",13,"American","Iberia",3255,15,"2","Berlin","Friday 13"
"212","13:31",13,"American","Austrian",4852,15,"2","Berlin","Friday 13"
"213","14:30",14,"American","Austrian",4852,14,"2","Berlin","Friday 13"
"214","21:35",21,"British AirwaysIberia","Finnair",584,12,"1","Barcelona","Friday 13"
"215","15:25",15,"DeltaVirgin Atlantic","DeltaVirgin Atlantic",587,11,"1","Barcelona","Friday 13"
"216","16:16",16,"AmericanBritish Airways","AmericanBritish Airways",587,10,"1","Barcelona","Friday 13"
"217","14:52",14,"UnitedLufthansa","UnitedLufthansa",687,11,"1","Barcelona","Friday 13"
"218","21:35",21,"British AirwaysAmerican","Finnair",584,19,"1","Barcelona","Friday 13"
"219","05:00",5,"American","American",587,22,"2","Barcelona","Friday 13"
"220","06:00",6,"United","United",587,20,"1","Barcelona","Friday 13"
"221","06:00",6,"Delta","Delta",587,20,"1","Barcelona","Friday 13"
"222","06:07",6,"American","American",587,20,"1","Barcelona","Friday 13"
"223","07:00",7,"United","United",587,19,"2","Barcelona","Friday 13"
"224","12:07",12,"American","British Airways",588,17,"2","Barcelona","Friday 13"
"225","13:34",13,"American","British Airways",588,16,"2","Barcelona","Friday 13"
"226","15:38",15,"American","British Airways",588,14,"2","Barcelona","Friday 13"
"227","05:00",5,"American","American",593,22,"2","Barcelona","Friday 13"
"228","05:00",5,"American","American",593,22,"2","Barcelona","Friday 13"
"229","07:00",7,"United","United",593,19,"2","Barcelona","Friday 13"
"230","07:00",7,"United","United",593,20,"2","Barcelona","Friday 13"
"231","10:15",10,"United","United",634,16,"1","Barcelona","Friday 13"
"232","06:00",6,"United","United",687,21,"2","Barcelona","Friday 13"
"233","07:00",7,"United","United",687,20,"2","Barcelona","Friday 13"
"234","07:00",7,"United","United",687,20,"2","Barcelona","Friday 13"
"235","07:11",7,"Delta","Delta",687,19,"1","Barcelona","Friday 13"
"236","13:54",13,"DeltaKLM","Virgin Atlantic",687,12,"1","Barcelona","Friday 13"
"237","13:31",13,"American","Aer Lingus",690,15,"2","Barcelona","Friday 13"
"238","14:30",14,"American","Aer Lingus",690,14,"2","Barcelona","Friday 13"
"239","06:00",6,"United","United",693,21,"2","Barcelona","Friday 13"
"240","07:00",7,"United","United",693,20,"2","Barcelona","Friday 13"
"241","07:00",7,"United","United",693,20,"2","Barcelona","Friday 13"
"242","07:00",7,"United","United",693,20,"2","Barcelona","Friday 13"
"243","16:00",16,"Air Canada","SWISS",706,16,"2","Barcelona","Friday 13"
"244","11:25",11,"United","United",781,14,"2","Barcelona","Friday 13"
"245","05:00",5,"American","American",787,22,"2","Barcelona","Friday 13"
"246","07:17",7,"American","American",787,19,"2","Barcelona","Friday 13"
"247","07:30",7,"American","American",787,19,"1","Barcelona","Friday 13"
"248","07:45",7,"American","American",787,19,"2","Barcelona","Friday 13"
"249","07:45",7,"American","American",787,19,"2","Barcelona","Friday 13"
"250","08:32",8,"American","American",787,18,"2","Barcelona","Friday 13"
"251","11:15",11,"American","American",787,15,"1","Barcelona","Friday 13"
"252","13:34",13,"American","British Airways",788,18,"2","Barcelona","Friday 13"
"253","15:38",15,"American","British Airways",788,16,"2","Barcelona","Friday 13"
"254","16:22",16,"American","British AirwaysIberia",788,15,"2","Barcelona","Friday 13"
"255","05:00",5,"American","American",793,22,"2","Barcelona","Friday 13"
"256","07:17",7,"American","American",793,19,"2","Barcelona","Friday 13"
"257","07:17",7,"American","American",793,19,"2","Barcelona","Friday 13"
"258","07:45",7,"American","American",793,19,"2","Barcelona","Friday 13"
"259","11:25",11,"United","United",798,15,"2","Barcelona","Friday 13"
"260","16:16",16,"American","Iberia",801,14,"2","Barcelona","Friday 13"
"261","16:16",16,"American","Iberia",801,16,"2","Barcelona","Friday 13"
"262","15:47",15,"UnitedLufthansa","UnitedLufthansa",805,11,"1","Barcelona","Friday 13"
"263","11:25",11,"United","United",823,15,"2","Barcelona","Friday 13"
"264","11:25",11,"United","United",828,15,"2","Barcelona","Friday 13"
"265","07:50",7,"DeltaVirgin Atlantic","DeltaVirgin Atlantic",887,18,"1","Barcelona","Friday 13"
"266","11:05",11,"DeltaKLM","Virgin Atlantic",887,15,"1","Barcelona","Friday 13"
"267","11:56",11,"DeltaKLM","Virgin Atlantic",887,14,"1","Barcelona","Friday 13"
"268","19:30",19,"Delta","KLM",909,15,"2","Barcelona","Friday 13"
"269","19:30",19,"Delta","Air France",1008,15,"2","Barcelona","Friday 13"
"270","21:35",21,"British AirwaysAmerican","British AirwaysAmerican",1034,16,"1","Barcelona","Friday 13"
"271","13:31",13,"American","British AirwaysIberia",1038,15,"2","Barcelona","Friday 13"
"272","21:35",21,"British Airways","Iberia",1048,16,"2","Barcelona","Friday 13"
"273","14:05",14,"United","SWISS",1055,18,"2","Barcelona","Friday 13"
"274","14:05",14,"United","SWISS",1055,26,"2","Barcelona","Friday 13"
"275","14:05",14,"United","Lufthansa",1056,16,"2","Barcelona","Friday 13"
"276","16:00",16,"Air Canada","Lufthansa",1057,17,"2","Barcelona","Friday 13"
"277","17:04",17,"American","American",1077,33,"2","Barcelona","Friday 13"
"278","17:04",17,"American","American",1077,33,"2","Barcelona","Friday 13"
"279","17:04",17,"American","American",1077,33,"2","Barcelona","Friday 13"
"280","15:47",15,"United","Lufthansa",1156,15,"2","Barcelona","Friday 13"
"281","18:25",18,"United","Lufthansa",1156,15,"2","Barcelona","Friday 13"
"282","16:00",16,"Air Canada","Tap Air Portugal",1157,15,"2","Barcelona","Friday 13"
"283","18:03",18,"Delta","KLM",1159,16,"2","Barcelona","Friday 13"
"284","14:05",14,"United","Austrian",1162,23,"2","Barcelona","Friday 13"
"285","18:30",18,"American","British Airways",1238,16,"2","Barcelona","Friday 13"
"286","17:04",17,"American","Iberia",1283,36,"2","Barcelona","Friday 13"
"287","17:04",17,"American","Iberia",1283,36,"2","Barcelona","Friday 13"
"288","17:04",17,"American","Iberia",1289,36,"2","Barcelona","Friday 13"
"289","11:25",11,"United","Air Canada",1526,16,"2","Barcelona","Friday 13"
"290","11:25",11,"United","Air Canada",1526,16,"2","Barcelona","Friday 13"
"291","14:05",14,"United","Air Canada",1526,13,"2","Barcelona","Friday 13"
"292","11:50",11,"Delta","ITA",1636,17,"2","Barcelona","Friday 13"
"293","07:50",7,"Delta","ITA",2566,21,"2","Barcelona","Friday 13"
"294","11:56",11,"Delta","ITA",2566,16,"2","Barcelona","Friday 13"
"295","07:19",7,"Delta","Scandinavian Airlines",2652,53,"2","Barcelona","Friday 13"
"296","13:03",13,"Delta","Scandinavian Airlines",2652,47,"2","Barcelona","Friday 13"
"297","14:05",14,"United","SWISS",3145,18,"2","Barcelona","Friday 13"
"298","14:52",14,"United","Austrian",3152,22,"2","Barcelona","Friday 13"
"299","14:52",14,"United","Brussels Airlines",3152,17,"2","Barcelona","Friday 13"
"300","14:52",14,"United","Brussels Airlines",3467,41,"2","Barcelona","Friday 13"
"301","12:51",12,"American","IberiaFinnair",3810,37,"2","Barcelona","Friday 13"
"302","12:51",12,"American","IberiaFinnair",3810,37,"2","Barcelona","Friday 13"
"303","16:00",16,"Air Canada","Air Canada",1126,34,"2","Seoul","Friday 13"
"304","16:56",16,"United","United",1725,22,"2","Seoul","Friday 13"
"305","06:30",6,"Delta","Delta",1759,19,"1","Seoul","Friday 13"
"306","06:30",6,"United","Jeju Air",1695,24,"2","Seoul","Friday 13"
"307","06:30",6,"United","Jeju Air",1695,26,"2","Seoul","Friday 13"
"308","09:00",9,"United","Jeju Air",1695,23,"2","Seoul","Friday 13"
"309","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"310","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"311","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"312","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"313","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"314","09:00",9,"United","United",1725,30,"2","Seoul","Friday 13"
"315","10:15",10,"United","United",1725,29,"2","Seoul","Friday 13"
"316","10:15",10,"United","United",1725,29,"2","Seoul","Friday 13"
"317","11:25",11,"United","United",1725,28,"2","Seoul","Friday 13"
"318","11:25",11,"United","United",1725,28,"2","Seoul","Friday 13"
"319","11:47",11,"United","United",1725,27,"2","Seoul","Friday 13"
"320","11:47",11,"United","United",1725,27,"2","Seoul","Friday 13"
"321","14:05",14,"United","United",1725,25,"2","Seoul","Friday 13"
"322","14:05",14,"United","United",1725,25,"2","Seoul","Friday 13"
"323","14:52",14,"United","United",1725,24,"2","Seoul","Friday 13"
"324","16:20",16,"United","United",1725,23,"2","Seoul","Friday 13"
"325","16:56",16,"United","United",1725,22,"2","Seoul","Friday 13"
"326","07:00",7,"United","United",1731,32,"2","Seoul","Friday 13"
"327","10:15",10,"United","United",1731,29,"2","Seoul","Friday 13"
"328","10:15",10,"United","United",1731,29,"2","Seoul","Friday 13"
"329","11:25",11,"United","United",1731,28,"2","Seoul","Friday 13"
"330","11:25",11,"United","United",1731,28,"2","Seoul","Friday 13"
"331","11:47",11,"United","United",1731,27,"2","Seoul","Friday 13"
"332","06:00",6,"Delta","Delta",1759,19,"1","Seoul","Friday 13"
"333","06:12",6,"Delta","Delta",1759,20,"1","Seoul","Friday 13"
"334","18:28",18,"Delta","Delta",1759,31,"2","Seoul","Friday 13"
"335","19:59",19,"Delta","Delta",1759,30,"2","Seoul","Friday 13"
"336","17:45",17,"United","United",1764,32,"2","Seoul","Friday 13"
"337","19:30",19,"Delta","Delta",1765,30,"2","Seoul","Friday 13"
"338","19:59",19,"Delta","Delta",1765,30,"2","Seoul","Friday 13"
"339","19:59",19,"Delta","Delta",1765,30,"2","Seoul","Friday 13"
"340","18:48",18,"Alaska","Asiana",1767,33,"1","Seoul","Friday 13"
"341","10:10",10,"Delta","Korean Air",1770,28,"2","Seoul","Friday 13"
"342","17:50",17,"Delta","Delta",1770,32,"1","Seoul","Friday 13"
"343","07:00",7,"United","United",1770,32,"2","Seoul","Friday 13"
"344","05:25",5,"American","Korean Air",1794,27,"2","Seoul","Friday 13"
"345","17:45",17,"United","United",1904,32,"2","Seoul","Friday 13"
"346","19:50",19,"United","United",1904,30,"2","Seoul","Friday 13"
"347","19:50",19,"United","United",1910,30,"2","Seoul","Friday 13"
"348","16:00",16,"Air Canada","Air Canada",2029,36,"1","Seoul","Friday 13"
"349","05:25",5,"American","Korean Air",2036,24,"2","Seoul","Friday 13"
"350","06:12",6,"Delta","Delta",2065,19,"2","Seoul","Friday 13"
"351","06:20",6,"Delta","Korean Air",2065,21,"1","Seoul","Friday 13"
"352","07:11",7,"Delta","Delta",2065,18,"1","Seoul","Friday 13"
"353","07:50",7,"Delta","Korean Air",2065,19,"1","Seoul","Friday 13"
"354","11:05",11,"Delta","Delta",2065,28,"1","Seoul","Friday 13"
"355","13:54",13,"Delta","Delta",2065,25,"1","Seoul","Friday 13"
"356","15:25",15,"Delta","Delta",2065,24,"1","Seoul","Friday 13"
"357","16:50",16,"Delta","Delta",2065,22,"1","Seoul","Friday 13"
"358","18:00",18,"Delta","Delta",2065,31,"2","Seoul","Friday 13"
"359","19:30",19,"Delta","Delta",2065,20,"1","Seoul","Friday 13"
"360","19:30",19,"Delta","Delta",2065,30,"2","Seoul","Friday 13"
"361","19:30",19,"Delta","Delta",2065,31,"2","Seoul","Friday 13"
"362","10:10",10,"Delta","Delta",2071,29,"2","Seoul","Friday 13"
"363","13:53",13,"Delta","Delta",2071,25,"2","Seoul","Friday 13"
"364","18:00",18,"Delta","Delta",2071,31,"2","Seoul","Friday 13"
